FID	IID	SampleType	Assigned_Merged_Cluster	Assignment_Confidence	PC1	PC2	Prob_Merge_Cluster_0	Prob_Merge_Cluster_1	Prob_Merge_Cluster_2	Prob_Merge_Cluster_3	Prob_Merge_Cluster_4
1999936403	1999936403	Control	1	0.999998979903794	0.0636618	-0.00753029	5.870995599933022e-32	0.999998979903794	3.150360401951708e-160	6.965800777067932e-07	3.2351612673156844e-07
1999936413	1999936413	Control	0	0.9997954430053199	0.00526168	-0.010619	0.9997954430053199	2.0345087910322475e-17	1.080308412558734e-29	0.00017951871207077378	2.5038282612809e-05
1999936423	1999936423	Control	1	0.9999544267229524	0.0570711	-0.00384342	2.2078539555985805e-25	0.9999544267229524	6.917585029003342e-140	4.355003184064131e-05	2.0232452056353e-06
1999936433	1999936433	Control	1	0.9999957967903356	0.0707012	0.000775317	1.8951348337042843e-39	0.9999957967903356	2.572942048523978e-182	1.6222800643931557e-08	4.186986860995727e-06
1999936453	1999936453	Control	0	0.9999980381929012	-0.00842086	-0.00976696	0.9999980381929012	4.061170006411454e-28	1.1671155006064563e-15	9.988883262110522e-09	1.951818212215363e-06
1999936597	1999936597	Control	1	0.9999976895795669	0.062876	-0.00656037	4.634006456286855e-31	0.9999976895795669	1.015342870098246e-157	1.5743734208565833e-06	7.360470152585649e-07
1999936607	1999936607	Control	0	0.9999774897965593	0.00214327	-0.0101737	0.9999774897965593	6.413388434365922e-20	2.802228629304149e-26	1.4465054400050495e-05	8.045149044206844e-06
1999936617	1999936617	Control	0	0.9908340597363712	0.0127056	0.0199829	0.9908340597363712	2.283591024369054e-13	2.8368121243798284e-40	0.007505662264718335	0.0016602779986824305
1999936619	1999936619	Control	0	0.9998850572269751	0.00468971	-0.00697266	0.9998850572269751	6.024250448241152e-18	3.0315019091628727e-29	9.234135714388193e-05	2.2601415883566675e-05
1999936627	1999936627	Control	1	0.9999970778005419	0.0631615	-0.00125319	1.60808219913197e-31	0.9999970778005419	2.6406538272213463e-158	9.846201169533032e-07	1.9375793403454208e-06
1999936629	1999936629	Control	0	0.9999768096488857	0.00307445	0.0171904	0.9999768096488857	1.3947494019452594e-20	1.4434930059413057e-28	6.056521489632748e-06	1.7133829624958196e-05
1999936639	1999936639	Control	0	0.9999836897785946	0.00212629	0.00757891	0.9999836897785946	8.878066695255344e-21	3.6396249167866615e-27	4.933296366176142e-06	1.1376925039035205e-05
1999936647	1999936647	Control	1	0.9999995370404051	0.0666038	-0.0059765	4.817511265515946e-35	0.9999995370404051	1.824450141336793e-169	1.1860869786967828e-07	3.443509001903057e-07
1999936443	1999936443	Control	1	0.9999085077587572	0.055919	-0.00515615	3.3505002185083225e-24	0.9999085077587572	1.790156176524578e-136	8.972900890652583e-05	1.763232335284598e-06
1000066042	1000066042	Control	0	0.9999933511978484	-0.000161598	-0.00722494	0.9999933511978484	7.263596060540902e-22	5.9281090309791534e-24	2.058963884490584e-06	4.589838269316482e-06
1999935885	1999935885	Control	0	0.9999973033955968	-0.00678505	0.00722719	0.9999973033955968	1.2244911544248557e-27	4.338608750261442e-18	1.4862317298203022e-08	2.6817420845058407e-06
1999935865	1999935865	Control	1	0.9997630505470464	0.0542839	-0.00446266	1.0571862825450958e-22	0.9997630505470464	1.1237346293257615e-131	0.00023246531923461376	4.4841337190204135e-06
1000066072	1000066072	Control	1	0.9999992104176194	0.0663824	-0.00446668	9.407365003889937e-35	0.9999992104176194	1.0147519925442835e-168	2.432043550600487e-07	5.463780253203278e-07
1000066082	1000066082	Control	0	0.999995358249846	-0.0135674	-0.00459312	0.999995358249846	3.7244785330461207e-32	2.051494873021023e-11	5.331455455281212e-10	4.641196496205151e-06
1000066092	1000066092	Control	0	0.999996656448929	-0.00266565	0.0045393	0.999996656448929	2.0739048846341202e-24	4.731949016269106e-22	1.8379300321648483e-07	3.1597580671097016e-06
1000066102	1000066102	Control	1	0.9998582166033189	0.0554435	-0.00740573	1.1116381607186925e-23	0.9998582166033189	5.056965591025817e-135	0.00013906410925574315	2.719287425208517e-06
1000066224	1000066224	Control	0	0.9999977637855372	-0.00455149	-0.00878277	0.9999977637855372	3.345621084109811e-25	1.9991452387517602e-19	1.0304283891339336e-07	2.133171624157797e-06
1000066562	1000066562	Control	1	0.9999997155987231	0.0691095	-0.00645469	1.3554482008582827e-37	0.9999997155987231	1.7710627352233085e-177	4.785797173754363e-08	2.3654330232868448e-07
1999934671	1999934671	Control	0	0.9999968079173531	-0.00252025	-0.00838673	0.9999968079173531	1.0424484877251068e-23	1.8665511841385938e-21	4.290469142742202e-07	2.763035732167944e-06
1999934681	1999934681	Control	0	0.9999948420236067	-0.000992419	0.00949107	0.9999948420236067	2.2484525115860658e-23	5.7092766538227675e-24	4.4638621456076196e-07	4.711590182212184e-06
1999934691	1999934691	Control	0	0.9999771608807638	0.00309681	0.0150503	0.9999771608807638	1.7917162142010064e-20	1.600590490469492e-28	7.485163504804027e-06	1.5353955728315e-05
1999935875	1999935875	Control	0	0.9999798412617156	0.00281855	0.0152145	0.9999798412617156	1.0100733342164203e-20	3.1468096297274658e-28	5.558146780977666e-06	1.4600591501994573e-05
1999935231	1999935231	Control	1	0.9948647859611432	0.0491411	-0.00686067	5.32842880941488e-18	0.9948647859611432	4.8423564557633886e-117	0.005115347511894645	1.986652696454877e-05
1999935251	1999935251	Control	0	0.9970511658522793	0.00912438	-0.00427547	0.9970511658522793	1.2424881511137808e-14	1.1764607248430156e-34	0.0027932129657848048	0.00015562118192127245
1999935261	1999935261	Control	0	0.999995398345515	-0.00117844	-0.0115683	0.999995398345515	1.6079120983413566e-22	1.2112301610968323e-22	1.3186756570191746e-06	3.2829788246735225e-06
1999935271	1999935271	Control	0	0.9998156868929113	0.00677375	0.0197937	0.9998156868929113	7.270511751339669e-18	7.290009996325088e-33	9.243545468099422e-05	9.187765241042123e-05
1999935281	1999935281	Control	0	0.9996861937784033	-0.0219928	-0.0304674	0.9996861937784033	9.276561093647849e-39	0.0003111516290594699	1.8527635312733986e-12	2.6545906811602886e-06
1999935295	1999935295	Control	0	0.9998887854258607	0.00541748	0.00834249	0.9998887854258607	3.506164702664835e-18	8.674578095803162e-31	6.826011351379759e-05	4.295446062545845e-05
1999935305	1999935305	Control	0	0.9999578664639788	0.00453779	0.0247926	0.9999578664639788	4.8041320007565075e-20	1.69046474149715e-30	1.1107923906640116e-05	3.102561211641197e-05
1999935315	1999935315	Control	0	0.9999977808000963	-0.00812076	-0.00468534	0.9999977808000963	3.6099207201765354e-28	3.1235269519394066e-16	1.0440300204850208e-08	2.2087595997908416e-06
1999935845	1999935845	Control	0	0.9999390585832705	0.00366551	-0.00881726	0.9999390585832705	1.004512065933714e-18	5.500908824866539e-28	4.633500813772783e-05	1.4606408589421056e-05
1999935855	1999935855	Control	0	0.9999972556754511	-0.00281332	-0.0116034	0.9999972556754511	8.194724920207288e-24	5.385444762905817e-21	4.0343337782923327e-07	2.3408911745452316e-06
1999935241	1999935241	Control	0	0.9999964849932161	-0.00218317	-0.00496844	0.9999964849932161	1.4403543773074123e-23	5.133466111123825e-22	4.0942745428530723e-07	3.105579329917005e-06
0999935495	0999935495	Control	0	0.9999920132116613	0.000493808	0.0129362	0.9999920132116613	2.3282567770650385e-22	1.1293194902707715e-25	1.1180833922177307e-06	6.868704949647623e-06
0999935477	0999935477	Control	0	0.9999695965781031	0.00341043	0.0109027	0.9999695965781031	5.87672417323062e-20	1.021986681904931e-28	1.1551104899520743e-05	1.88523169951136e-05
0000064342	0000064342	Control	1	0.9999813752742706	0.0586453	-0.00167774	5.298211499686812e-27	0.9999813752742706	1.7516935062460462e-144	1.600359630993487e-05	2.6211294219798724e-06
0000064352	0000064352	Control	0	0.999935105301039	0.00517645	0.0223672	0.999935105301039	2.9904197402579945e-19	4.070913695919981e-31	2.3139922811249433e-05	4.175477614843983e-05
0000064362	0000064362	Control	0	0.9909746826321892	0.0113501	0.00757023	0.9909746826321892	1.6703587349372208e-13	5.615541194758617e-38	0.008131081526381685	0.0008942358412646271
0000064372	0000064372	Control	0	0.9999982642904215	-0.00890491	-0.0148699	0.9999982642904215	2.4472555375409307e-28	7.356494085898417e-15	9.998718672833535e-09	1.7257108558887903e-06
0000064382	0000064382	Control	0	0.9999974427517362	-0.00579434	0.00860907	0.9999974427517362	6.606341045397195e-27	3.8913805132775976e-19	2.4623690870686345e-08	2.5326245752118273e-06
0000064392	0000064392	Control	1	0.9999995002630769	0.0683947	-0.00526824	7.1737442366798205e-37	0.9999995002630769	3.837513418736633e-175	4.681378021758352e-08	4.52923140771572e-07
0000064402	0000064402	Control	0	0.9999965983555096	-0.00210088	-0.0121986	0.9999965983555096	3.440745996250219e-23	1.1780322817606606e-21	6.962685787639573e-07	2.7053759142775185e-06
0000064412	0000064412	Control	1	0.9993485863715634	0.0524412	-0.0110451	6.298647258113841e-21	0.9993485863715634	1.5296636174519588e-126	0.0006505202748515917	8.933535879091423e-07
0000064422	0000064422	Control	0	0.9993252116551983	0.00744983	0.00100195	0.9993252116551983	3.789342132950343e-16	7.630672574866864e-33	0.0005811189492965423	9.366939550561692e-05
0000064442	0000064442	Control	0	0.9999969829381354	-0.00543098	0.011717	0.9999969829381354	8.432151161280077e-27	1.4431019888100034e-19	2.7226200367526384e-08	2.9898356635327905e-06
0000064886	0000064886	Control	1	0.9999996132736171	0.0691966	-0.00661992	9.628852840555177e-38	0.9999996132736171	8.561738332172522e-178	3.37583806889882e-08	3.529680022369022e-07
0000064896	0000064896	Control	0	0.9999966302346294	-0.0101365	0.0038165	0.9999966302346294	6.912111481180879e-30	8.665872707949799e-15	2.889936294210233e-09	3.366875429197194e-06
0000064906	0000064906	Control	0	0.9999872500042508	-0.0193061	-0.00798301	0.9999872500042508	1.8482186872453476e-36	6.459851516282733e-07	2.673869916247606e-11	1.2103983861418741e-05
0000064916	0000064916	Control	0	0.9999981403756095	-0.00515223	-0.0143988	0.9999981403756095	1.6196992061871504e-25	1.866138419903958e-18	9.550070871409941e-08	1.7641236832323354e-06
0000064926	0000064926	Control	0	0.9999970434065459	-0.00879303	0.0037903	0.9999970434065459	6.502107129704317e-29	5.074204217658051e-16	5.426284717539694e-09	2.9511671693295513e-06
0000064932	0000064932	Control	1	0.999999603276145	0.0666025	-0.00851682	8.236438587730723e-35	0.999999603276145	1.599533763959174e-169	1.9933650670967683e-07	1.9738734697029382e-07
0000064936	0000064936	Control	0	0.999996292806294	-0.00995072	0.00512017	0.999996292806294	7.937038487405432e-30	5.440564959789004e-15	3.161117009357731e-09	3.704032584293824e-06
0000065858	0000065858	Control	1	0.9999993209626961	0.0722924	-0.00421148	2.887974499503853e-41	0.9999993209626961	7.529942736679307e-188	5.773895916422244e-09	6.732634103379202e-07
0000065868	0000065868	Control	1	0.9999371026264245	0.0567992	-0.0104862	7.709465863563352e-25	0.9999371026264245	4.0002558520962044e-139	6.196286881799269e-05	9.345047561268987e-07
0000064452	0000064452	Control	0	0.9999984150952382	-0.00805321	-0.0134118	0.9999984150952382	1.0556995839081347e-27	8.354959114579788e-16	1.4576757932003123e-08	1.5703280052677764e-06
0000065878	0000065878	Control	0	0.9999164764252925	0.005266	0.0155356	0.9999164764252925	9.866701761144837e-19	5.901623225279079e-31	3.9090258652056635e-05	4.44333160566093e-05
0000064322	0000064322	Control	1	0.9998900878737145	0.0556555	-0.00717022	7.021610012255346e-24	0.9998900878737145	1.1216098434067126e-135	0.0001068978736578211	3.014252625363275e-06
0000064302	0000064302	Control	0	0.9999974916075037	-0.0105495	-0.00725088	0.9999974916075037	6.977161147276317e-30	7.09216117160868e-14	2.7309462061158235e-09	2.505661476272019e-06
0000063140	0000063140	Control	0	0.9999727715100996	-0.0208962	-0.0180937	0.9999727715100996	1.057654262328008e-37	1.8365071902308744e-05	6.587386828389488e-12	8.863411407608872e-06
0000063144	0000063144	Control	3	0.9958187821636706	0.0288244	0.00555319	6.76348327014416e-05	0.0001323338531158288	6.19239355669336e-68	0.9958187821636706	0.003981249150510048
0000063150	0000063150	Control	0	0.999766133279683	0.00711305	0.0192108	0.999766133279683	1.4650401496735147e-17	3.216258774286594e-33	0.0001270348300599615	0.00010683189025753943
0000063154	0000063154	Control	1	0.9999252465812294	0.0566726	-0.00304281	5.636056031519597e-25	0.9999252465812294	1.3996042177602618e-138	6.989421731594691e-05	4.859201451575807e-06
0000063160	0000063160	Control	0	0.9999785458835332	0.00209134	-0.00958757	0.9999785458835332	5.485373820425869e-20	2.9965797256789566e-26	1.3487347272840016e-05	7.966769190453027e-06
0000063170	0000063170	Control	0	0.9987338189002495	0.00773328	-0.00852178	0.9987338189002495	1.5835124766020948e-15	9.468579235658423e-33	0.0011933198089311473	7.286129081627187e-05
0000063174	0000063174	Control	0	0.9996336766810953	0.00717652	0.00912201	0.9996336766810953	7.718011185182574e-17	7.456052930601851e-33	0.00026361923025126774	0.00010270408865117295
0000063180	0000063180	Control	0	0.9998948232494363	-0.0219948	-0.0187313	0.9998948232494363	1.9234018575911537e-38	9.443655718837305e-05	3.405300539943871e-12	1.0740189968229063e-05
0000063184	0000063184	Control	1	0.9999983631537739	0.0699075	-0.00228063	1.543308645949766e-38	0.9999983631537739	6.330422903361621e-180	1.8945652003869794e-08	1.6179005743945867e-06
0000064312	0000064312	Control	1	0.9999880472952828	0.0592993	-0.005005	1.5148190705366635e-27	0.9999880472952828	1.5858047344284334e-146	1.0939736927354755e-05	1.012967793085014e-06
0000063190	0000063190	Control	0	0.9999963412396803	-0.00183683	-0.00878554	0.9999963412396803	4.0016987262703326e-23	3.7731957657260677e-22	6.634455170313569e-07	2.9953148018634435e-06
0000063204	0000063204	Control	1	0.9999864010243453	0.0591305	-0.00707523	1.978635893606e-27	0.9999864010243453	2.538337563843444e-146	1.3105984866842496e-05	4.929907846074709e-07
0000063210	0000063210	Control	0	0.9999966063030841	-0.00221422	-0.00724355	0.9999966063030841	1.8263205939848738e-23	7.47824818059505e-22	4.668991584828663e-07	2.9267977592133787e-06
0000063220	0000063220	Control	1	0.9999956518800899	0.0616168	-0.00243075	6.529843718173894e-30	0.9999956518800899	1.483550599075253e-153	2.613952498646148e-06	1.7341674104839093e-06
0000063230	0000063230	Control	1	0.9903103296645658	0.0480587	-0.000792059	4.673707806916999e-17	0.9903103296645658	8.679171917580316e-114	0.009610504058951185	7.916627648567616e-05
0000063630	0000063630	Control	0	0.999996616881856	-0.00324592	0.00548468	0.999996616881856	6.9710423324583865e-25	1.821797716434697e-21	1.207325039760079e-07	3.2623856421114167e-06
0000063640	0000063640	Control	1	0.999999146181064	0.0658093	-0.00483138	3.320319966694193e-34	0.999999146181064	9.459293588183978e-167	2.898285383731732e-07	5.639904004894201e-07
0000064272	0000064272	Control	1	0.9999970754951427	0.0612178	-0.00797408	1.874039517944259e-29	0.9999970754951427	1.3392577724435116e-152	2.602574684806257e-06	3.2193017341909397e-07
0000064282	0000064282	Control	0	0.9999970165607431	-0.00366849	0.00918206	0.9999970165607431	2.3725202456973267e-25	3.0712296621321556e-21	8.450557729740263e-08	2.8989336764618567e-06
0000064292	0000064292	Control	0	0.9999865045511831	0.00178847	0.0150585	0.9999865045511831	1.5739398342477077e-21	3.917110681578789e-27	2.512249426880092e-06	1.0983199387648005e-05
0000063194	0000063194	Control	1	0.999997881892051	0.0676613	-0.000634897	2.815036531236158e-36	0.999997881892051	1.3102578484503763e-172	6.755980539348305e-08	2.050548145950326e-06
0000065888	0000065888	Control	1	0.9999982438211428	0.0685921	-0.00137097	2.794172346071049e-37	0.9999982438211428	1.3732201804817358e-175	5.1125091265735956e-08	1.7050537640396153e-06
0000065898	0000065898	Control	0	0.999949398581792	0.00370657	-0.00336605	0.999949398581792	6.8132042466647715e-19	2.2295400256952187e-28	3.404828530334106e-05	1.655313290392263e-05
0000065908	0000065908	Control	0	0.9999870405076237	0.00125983	-0.00676483	0.9999870405076237	8.834164288885073e-21	1.7584569873033878e-25	6.0305301458148276e-06	6.928962229621918e-06
0999934763	0999934763	Control	1	0.9999982324506922	0.065131	-0.00052117	1.3386849767621458e-33	0.9999982324506922	1.7669658896639868e-164	3.3559860672483456e-07	1.4319506985902127e-06
0999934773	0999934773	Control	0	0.9999924473846878	-0.0176516	-0.0101038	0.9999924473846878	3.9026687833838796e-35	5.058495403223239e-08	5.362483659854973e-11	7.501976733693335e-06
0999934783	0999934783	Control	0	0.9946265134990872	0.00970925	-0.00731922	0.9946265134990872	5.5356299880108826e-14	2.762380411073719e-35	0.00521994488868041	0.0001535416121792197
0999934793	0999934793	Control	0	0.9999969989935402	-0.0024442	-0.0117921	0.9999969989935402	1.573018451483198e-23	2.4115787007568104e-21	5.035061795334963e-07	2.4975002819317416e-06
0999934803	0999934803	Control	1	0.9990775722425087	0.0519486	-0.00327083	1.5274381700727014e-20	0.9990775722425087	8.100515012605485e-125	0.0009097972080602996	1.2630549430202548e-05
0999934813	0999934813	Control	0	0.9999806263871833	0.00198635	-0.00706064	0.9999806263871833	3.621454934421784e-20	2.800891376023785e-26	1.0699829292335962e-05	8.673783526246537e-06
0999934917	0999934917	Control	0	0.9995878058016208	0.00749451	0.0147243	0.9995878058016208	7.138268339702517e-17	1.7260137967458202e-33	0.0002719104765830254	0.00014028372179315793
0999934927	0999934927	Control	0	0.9999966108569113	-0.00927164	0.00572439	0.9999966108569113	2.2680625163297374e-29	1.2582994913272475e-15	4.416333040013428e-09	3.3847267523170445e-06
0999934753	0999934753	Control	0	0.9999862197482663	-0.0200365	-0.0138089	0.9999862197482663	6.676507966499591e-37	3.392681798716307e-06	1.2895987844212517e-11	1.0387557036262798e-05
0999934957	0999934957	Control	0	0.9999694521273116	0.00327687	0.00604293	0.9999694521273116	9.43227845509564e-20	2.3023881581160425e-28	1.3289250923593126e-05	1.7258621763334117e-05
0999935041	0999935041	Control	1	0.9999991232420915	0.0665548	-0.00397676	6.246029930177552e-35	0.9999991232420915	4.259027137903176e-169	2.0087751638939163e-07	6.758803955962307e-07
0999935051	0999935051	Control	1	0.9999988049076982	0.0672587	-0.0032204	7.747175591297188e-36	0.9999988049076982	2.167174573846417e-171	1.0687596199795732e-07	1.088216338017775e-06
0999935061	0999935061	Control	0	0.9999749560636875	0.00335937	0.0185922	0.9999749560636875	1.82774550894108e-20	5.875777613114377e-29	7.97195992146808e-06	1.707197638897741e-05
0999935071	0999935071	Control	2	0.9999111440030182	-0.0368876	-0.0344303	8.849193904591121e-05	7.594311155332203e-52	0.9999111440030182	8.779351995469629e-20	3.6405793887601024e-07
0999935081	0999935081	Control	0	0.999998203094672	-0.0113943	-0.0159012	0.999998203094672	3.0535350106343267e-30	1.142943144240656e-12	2.0197662915331707e-09	1.7948844190818802e-06
0999935407	0999935407	Control	0	0.9999921592090354	0.00023981	0.0160991	0.9999921592090354	7.828066450486942e-23	1.6899939051622581e-25	7.817192712185952e-07	7.059071696064671e-06
0999935437	0999935437	Control	1	0.9998989792851274	0.0557164	-0.00598745	5.4034909031155126e-24	0.9998989792851274	7.464114237300692e-136	9.779429293779896e-05	3.2264219325058033e-06
0999935447	0999935447	Control	0	0.9997700119146681	0.00570352	-0.00565721	0.9997700119146681	2.9548430988981814e-17	1.744010701134649e-30	0.00019409874631014562	3.588933902175726e-05
0999935457	0999935457	Control	0	0.997089127025378	0.0097823	0.00735119	0.997089127025378	1.2031428273061352e-14	5.7328085503326036e-36	0.0025167913309135067	0.00039408164369772057
0999935031	0999935031	Control	0	0.9999908049293783	-0.0178587	-0.00897284	0.9999908049293783	2.2678663191669997e-35	6.522924716627763e-08	5.1677305207309787e-11	9.129789695081866e-06
0999934743	0999934743	Control	1	0.999993207287475	0.060269	-0.00752746	1.3028403110484031e-28	0.999993207287475	8.82059489875362e-150	6.569994843260371e-06	2.2271768119762642e-07
0999934733	0999934733	Control	1	0.9999999732197807	0.0707569	-0.00672221	2.0646874037098875e-40	0.9999999732197807	9.863311070779435e-184	2.4943041981939165e-09	2.4285917511345833e-08
0999934723	0999934723	Control	0	0.9970200854562544	0.00881361	-0.00988124	0.9970200854562544	1.0488217120594644e-14	4.935097546361749e-34	0.0028784127185170457	0.00010150182521654557
0000065918	0000065918	Control	0	0.9999971032461908	-0.0111325	-0.00674871	0.9999971032461908	2.6007452131119328e-30	2.3612230166977e-13	2.093026634915805e-09	2.8946605482102184e-06
0000065928	0000065928	Control	1	0.9999994266830283	0.0671082	-0.00562977	1.5226204893497214e-35	0.9999994266830283	6.744576478372597e-171	1.3681192276622265e-07	4.3650504699975273e-07
0000065938	0000065938	Control	1	0.9999786287314241	0.0583631	-0.00666416	1.4890167592588715e-26	0.9999786287314241	8.030839866392824e-144	1.9687073116975104e-05	1.6841954618234685e-06
0000065948	0000065948	Control	0	0.9999956341552255	-0.0151792	-0.0102801	0.9999956341552255	2.745173835925562e-33	6.760684160071927e-10	2.0746446025426319e-10	4.3649612436344605e-06
0000065958	0000065958	Control	0	0.9999970154646911	-0.00789719	0.00822898	0.9999970154646911	1.8688241987578225e-28	4.8926921301642206e-17	8.041402289609662e-09	2.976493903374049e-06
0000065968	0000065968	Control	1	0.9984031879768407	0.0509344	-0.00695794	1.3909301688948183e-19	0.9984031879768407	4.677588697443921e-122	0.0015877579578596629	9.054065297229453e-06
0999932959	0999932959	Control	2	0.9981860739811084	-0.0337724	-0.0356446	0.0018135150915203457	4.856742647383424e-49	0.9981860739811084	4.092789829794737e-18	4.109273689286506e-07
0999932979	0999932979	Control	0	0.9999615274620666	0.00406376	0.0181847	0.9999615274620666	6.142346474631423e-20	1.0402741049512621e-29	1.2736635029331587e-05	2.5735902905242933e-05
0999933439	0999933439	Control	0	0.9999964059983771	-0.010454	0.00269945	0.9999964059983771	4.077320098921345e-30	1.9964061925651884e-14	2.609403628173879e-09	3.591392200266499e-06
0999933449	0999933449	Control	1	0.9999977611120988	0.058526	-0.00499225	1.2908567123154957e-27	0.9999977611120988	6.910574208011522e-145	2.086177495024087e-06	1.5271040949544818e-07
0999933459	0999933459	Control	0	0.9999979218498786	-0.006357	-0.0069837	0.9999979218498786	1.0744160328804832e-26	9.002286728904645e-18	3.113669657490559e-08	2.0470134250692415e-06
0999933469	0999933469	Control	0	0.9999961151046431	-0.00190994	0.00446914	0.9999961151046431	1.0054812193222279e-23	8.309865281884072e-23	2.975380548347848e-07	3.5873573044459606e-06
0999933479	0999933479	Control	0	0.9996796916314787	0.00753848	0.0192455	0.9996796916314787	3.520064406898494e-17	1.0600073512990598e-33	0.0001880189132272302	0.00013228945529444072
0999933489	0999933489	Control	0	0.9999526720188218	0.0035825	-0.00377074	0.9999526720188218	5.393447881470617e-19	3.561755981071993e-28	3.131175622302079e-05	1.601622495334081e-05
0999933499	0999933499	Control	1	0.9999981540159985	0.0730325	-0.00200378	6.444725243103626e-42	0.9999981540159985	3.4160309451567035e-190	4.0416267436713206e-09	1.8419423767972493e-06
0999933509	0999933509	Control	1	0.9999354234146264	0.0567588	-0.00813777	5.32980820654474e-25	0.9999354234146264	6.617097634932887e-139	6.359504244306578e-05	9.815429296358965e-07
0999933519	0999933519	Control	0	0.9994506363225406	-0.0224043	-0.0308433	0.9994506363225406	5.205786214746723e-39	0.0005471051342864884	1.4363086483120838e-12	2.258541738460281e-06
0999934233	0999934233	Control	0	0.9999963332390365	-0.00506945	0.0203235	0.9999963332390365	5.2583745659174484e-27	3.2709904307415575e-20	2.664468416154598e-08	3.64011627728352e-06
0999934651	0999934651	Control	0	0.9999836470697037	0.00218692	0.00957437	0.9999836470697037	6.729218181458215e-21	2.4760878815837843e-27	4.653006250490357e-06	1.1699924044125472e-05
0999934671	0999934671	Control	0	0.9995724590655054	0.00768839	0.0146134	0.9995724590655054	9.29566543927556e-17	1.0877440026031927e-33	0.0002829610391961127	0.0001445798953010208
0999934713	0999934713	Control	1	0.999999723281374	0.0620083	-0.000455096	1.8161283075575682e-31	0.999999723281374	1.3412742784775292e-155	1.5233427155420563e-07	1.2438435528889832e-07
1999936649	1999936649	Control	1	0.9999789954578916	0.058555	-0.00488481	6.664597194905908e-27	0.9999789954578916	2.0698245199900637e-144	1.9667978695584512e-05	1.33656341571953e-06
1999936657	1999936657	Control	0	0.999985964748881	0.00119725	-0.012883	0.999985964748881	1.5705911992152004e-20	4.589814685475274e-25	8.540378938383149e-06	5.4948721817345905e-06
1999936659	1999936659	Control	0	0.9999957369307154	-0.0142426	-0.00706387	0.9999957369307154	1.2948361507557645e-32	9.25706355820039e-11	3.691040868290678e-10	4.262607609859882e-06
1999936667	1999936667	Control	0	0.9998698978269127	0.00591249	0.0147496	0.9998698978269127	3.5233226522762566e-18	1.1821920574002206e-31	6.980570182393709e-05	6.0296471262311686e-05
3000064074	3000064074	Control	1	0.9999931728612144	0.0610198	-0.00209846	2.4935555227778466e-29	0.9999931728612144	9.714147298829408e-152	4.979752754448634e-06	1.847386032728945e-06
3000064078	3000064078	Control	0	0.9999846387185272	0.00203013	0.00458282	0.9999846387185272	1.179118544765509e-20	6.4079182946363804e-27	5.386188262079846e-06	9.975093208866298e-06
3000064080	3000064080	Control	0	0.9999962997033209	-0.0127588	-0.00685661	0.9999962997033209	1.3405331025005225e-31	5.592437923011522e-12	8.524257634383761e-10	3.69943866384801e-06
3000064084	3000064084	Control	0	0.9999937869876951	-0.000739632	0.0205613	0.9999937869876951	1.0053617026505863e-23	1.0184036533368824e-24	3.4468483639653896e-07	5.8683274703042704e-06
3000064088	3000064088	Control	0	0.9999830912657847	0.00190565	-0.00418052	0.9999830912657847	2.150581563613802e-20	2.4038993681945288e-26	8.11703404667013e-06	8.791700171996324e-06
3000064090	3000064090	Control	0	0.9999961991488909	-0.0031535	0.0136735	0.9999961991488909	3.1019049049132016e-25	6.1146279483999415e-22	9.726745146115347e-08	3.7035836582802042e-06
3000064094	3000064094	Control	1	0.9997406507054928	0.0539208	-0.00547797	2.462118444017555e-22	0.9997406507054928	1.1980249380987603e-130	0.00025517581264142893	4.173481867171676e-06
3000064098	3000064098	Control	1	0.9999847379269113	0.0592362	-0.000421038	1.2345584899180135e-27	0.9999847379269113	2.950010668995956e-146	1.0039377308282105e-05	5.222695780119908e-06
3000064100	3000064100	Control	0	0.9998976169277348	0.0043331	-0.00988602	0.9998976169277348	3.386751909004323e-18	1.0442144731041712e-28	8.532105017875205e-05	1.70620220868739e-05
3000064104	3000064104	Control	1	0.9999995361933934	0.0654376	-0.00176633	3.1773020381983022e-34	0.9999995361933934	9.059349050218778e-166	1.0008154036849539e-07	3.6372506641487566e-07
3000064110	3000064110	Control	0	0.999340717515435	0.00717342	-0.00383775	0.999340717515435	3.453636942966121e-16	2.765181439345267e-32	0.0005868100230695324	7.247246149433448e-05
3000064114	3000064114	Control	1	0.9999878327383379	0.059824	-0.00811004	5.771005437454239e-28	0.9999878327383379	3.404655740730049e-148	1.1148474815149754e-05	1.018786845949453e-06
3000064120	3000064120	Control	0	0.9927798130845835	0.010883	0.0070791	0.9927798130845835	8.936257026301961e-14	2.39920733367143e-37	0.006499736923970198	0.0007204499913595218
3000064124	3000064124	Control	1	0.9997125072633647	0.0539744	-0.00284003	1.4807155130058057e-22	0.9997125072633647	7.617748292586345e-131	0.0002782837924036843	9.208944233452419e-06
3000064128	3000064128	Control	0	0.9999952326412869	-0.00105319	0.00836845	0.9999952326412869	2.4672321837931634e-23	7.172651070201371e-24	4.6682373697377464e-07	4.300534973121669e-06
3000064130	3000064130	Control	1	0.9999938262103972	0.0607383	-0.00305882	4.655238187228398e-29	0.9999938262103972	6.616907223107964e-151	5.053533773591869e-06	1.1202558288202484e-06
3000064134	3000064134	Control	0	0.9999829755848688	0.00236661	0.0204293	0.9999829755848688	2.259046507827853e-21	5.784671377725637e-28	2.9737942214899072e-06	1.4050620911631387e-05
