Sample_ID	Original_Cluster	Rank
NAG16715	Cluster 18	10
NAG16756	Cluster 18	10
NAG16769	Cluster 18	10
NAG16788	Cluster 18	10
NAG16863	Cluster 18	10
NAG16882	Cluster 18	10
NAG16884	Cluster 18	10
NAG16931	Cluster 18	10
NAG16941	Cluster 18	10
NAG16942	Cluster 18	10
NAG16984	Cluster 18	10
NAG16991	Cluster 18	10
NAG16993	Cluster 18	10
NAG17004	Cluster 18	10
NAG17022	Cluster 18	10
NAG17043	Cluster 18	10
NAG17046	Cluster 18	10
NAG17060	Cluster 18	10
NAG17064	Cluster 18	10
NAG17070	Cluster 18	10
NAG17074	Cluster 18	10
NAG17081	Cluster 18	10
NAG17082	Cluster 18	10
NAG17162	Cluster 18	10
NAG17169	Cluster 18	10
NAG17195	Cluster 18	10
NAG17208	Cluster 18	10
NAG17290	Cluster 18	10
NAG17298	Cluster 18	10
NAG17349	Cluster 18	10
NAG17362	Cluster 18	10
NAG17420	Cluster 18	10
NAG17507	Cluster 18	10
NAG17523	Cluster 18	10
NAG17532	Cluster 18	10
NAG17648	Cluster 18	10
NAG17676	Cluster 18	10
NAG17686	Cluster 18	10
NAG17704	Cluster 18	10
NAG17713	Cluster 18	10
NAG17797	Cluster 18	10
NAG17824	Cluster 18	10
NAG17863	Cluster 18	10
NAG17884	Cluster 18	10
NAG17888	Cluster 18	10
NAG17917	Cluster 18	10
NAG17919	Cluster 18	10
NAG17952	Cluster 18	10
NAG17971	Cluster 18	10
NAG18011	Cluster 18	10
NAG18064	Cluster 18	10
NAG18072	Cluster 18	10
NAG18150	Cluster 18	10
NAG18151	Cluster 18	10
NAG18185	Cluster 18	10
NAG18187	Cluster 18	10
NAG18188	Cluster 18	10
NAG18195	Cluster 18	10
NAG18220	Cluster 18	10
NAG18239	Cluster 18	10
NAG18287	Cluster 18	10
NAG18292	Cluster 18	10
NAG18355	Cluster 18	10
NAG18361	Cluster 18	10
NAG18433	Cluster 18	10
NAG18452	Cluster 18	10
NAG18481	Cluster 18	10
NAG18485	Cluster 18	10
NAG18499	Cluster 18	10
NAG18511	Cluster 18	10
NAG18520	Cluster 18	10
NAG18535	Cluster 18	10
NAG18552	Cluster 18	10
NAG18557	Cluster 18	10
NAG18566	Cluster 18	10
NAG18574	Cluster 18	10
NAG18610	Cluster 18	10
NAG18652	Cluster 18	10
NAG18653	Cluster 18	10
NAG18659	Cluster 18	10
NAG18665	Cluster 18	10
NAG18758	Cluster 18	10
NAG18787	Cluster 18	10
NAG18847	Cluster 18	10
NAG18870	Cluster 18	10
NAG18899	Cluster 18	10
NAG18914	Cluster 18	10
NAG18965	Cluster 18	10
NAG18984	Cluster 18	10
NAG18985	Cluster 18	10
NAG18993	Cluster 18	10
NAG19098	Cluster 18	10
NAG19106	Cluster 18	10
NAG19110	Cluster 18	10
NAG19122	Cluster 18	10
NAG19147	Cluster 18	10
NAG19207	Cluster 18	10
NAG19231	Cluster 18	10
NAG19314	Cluster 18	10
NAG19361	Cluster 18	10
NAG19401	Cluster 18	10
NAG19415	Cluster 18	10
NAG19424	Cluster 18	10
NAG19429	Cluster 18	10
NAG19430	Cluster 18	10
NAG19432	Cluster 18	10
NAG19458	Cluster 18	10
NAG19477	Cluster 18	10
NAG19491	Cluster 18	10
NAG19492	Cluster 18	10
NAG19523	Cluster 18	10
NAG19529	Cluster 18	10
NAG19547	Cluster 18	10
NAG19576	Cluster 18	10
NAG19607	Cluster 18	10
NAG19706	Cluster 18	10
NAG19769	Cluster 18	10
NAG19789	Cluster 18	10
NAG19838	Cluster 18	10
NAG19846	Cluster 18	10
NAG19927	Cluster 18	10
PHOK0028	Cluster 18	10
PHOK0055	Cluster 18	10
PHOM0013	Cluster 18	10
PHOM0028	Cluster 18	10
PHOM0059	Cluster 18	10
PHOM0086	Cluster 18	10
PHOM0090	Cluster 18	10
PHOM0109	Cluster 18	10
PHOM0139	Cluster 18	10
PHOM0152	Cluster 18	10
PHOM0159	Cluster 18	10
PHOM0162	Cluster 18	10
PHOM0196	Cluster 18	10
PHOM0221	Cluster 18	10
PHOM0228	Cluster 18	10
PHOM0274	Cluster 18	10
PHOM0282	Cluster 18	10
PHOM0288	Cluster 18	10
PHOM0330	Cluster 18	10
PHOM0348	Cluster 18	10
PHOM0362	Cluster 18	10
PHOM0368	Cluster 18	10
PHOM0374	Cluster 18	10
PHOM0385	Cluster 18	10
PHOM0400	Cluster 18	10
PHOM0425	Cluster 18	10
PHOM0455	Cluster 18	10
PHOM0478	Cluster 18	10
PHOM0566	Cluster 18	10
PHOM0568	Cluster 18	10
PHOM0583	Cluster 18	10
PHOM0625	Cluster 18	10
PHOM0630	Cluster 18	10
PHOM0634	Cluster 18	10
0000064372	Cluster 26	11
0000064452	Cluster 26	11
0000064916	Cluster 26	11
1000064966	Cluster 26	11
2000065628	Cluster 26	11
4000065388	Cluster 26	11
4000065992	Cluster 26	11
4999936507	Cluster 26	11
6000063838	Cluster 26	11
6999935183	Cluster 26	11
6999936755	Cluster 26	11
7999935543	Cluster 26	11
7999936111	Cluster 26	11
8999935575	Cluster 26	11
9000064106	Cluster 26	11
AYUM0744	Cluster 26	11
C_AC0443	Cluster 26	11
C_AC0971	Cluster 26	11
C_AC1661	Cluster 26	11
HVUM0003	Cluster 26	11
HVUM0341	Cluster 26	11
LCAC0149	Cluster 26	11
LCAC0713	Cluster 26	11
NAG10053	Cluster 26	11
NAG10123	Cluster 26	11
NAG10320	Cluster 26	11
NAG10501	Cluster 26	11
NAG10615	Cluster 26	11
NAG10632	Cluster 26	11
NAG10660	Cluster 26	11
NAG10745	Cluster 26	11
NAG10758	Cluster 26	11
NAG10854	Cluster 26	11
NAG10860	Cluster 26	11
NAG10918	Cluster 26	11
NAG10943	Cluster 26	11
NAG11002	Cluster 26	11
NAG11029	Cluster 26	11
NAG11072	Cluster 26	11
NAG11177	Cluster 26	11
NAG11192	Cluster 26	11
NAG11299	Cluster 26	11
NAG11336	Cluster 26	11
NAG11339	Cluster 26	11
NAG11483	Cluster 26	11
NAG11603	Cluster 26	11
NAG11605	Cluster 26	11
NAG11674	Cluster 26	11
NAG11682	Cluster 26	11
NAG11694	Cluster 26	11
NAG11726	Cluster 26	11
NAG11806	Cluster 26	11
NAG11848	Cluster 26	11
NAG11873	Cluster 26	11
NAG11908	Cluster 26	11
NAG11940	Cluster 26	11
NAG12013	Cluster 26	11
NAG12014	Cluster 26	11
NAG12033	Cluster 26	11
NAG12061	Cluster 26	11
NAG12141	Cluster 26	11
NAG12157	Cluster 26	11
NAG12165	Cluster 26	11
NAG12200	Cluster 26	11
NAG12245	Cluster 26	11
NAG12248	Cluster 26	11
NAG12281	Cluster 26	11
NAG12319	Cluster 26	11
NAG12337	Cluster 26	11
NAG12339	Cluster 26	11
NAG12413	Cluster 26	11
NAG12417	Cluster 26	11
NAG12520	Cluster 26	11
NAG12577	Cluster 26	11
NAG12667	Cluster 26	11
NAG12675	Cluster 26	11
NAG12773	Cluster 26	11
NAG12864	Cluster 26	11
NAG12882	Cluster 26	11
NAG13098	Cluster 26	11
NAG13110	Cluster 26	11
NAG13134	Cluster 26	11
NAG13209	Cluster 26	11
NAG13253	Cluster 26	11
NAG13261	Cluster 26	11
NAG13292	Cluster 26	11
NAG13315	Cluster 26	11
NAG13365	Cluster 26	11
NAG13379	Cluster 26	11
NAG13426	Cluster 26	11
NAG13430	Cluster 26	11
NAG13447	Cluster 26	11
NAG13460	Cluster 26	11
NAG13500	Cluster 26	11
NAG13549	Cluster 26	11
NAG13576	Cluster 26	11
NAG13630	Cluster 26	11
NAG13708	Cluster 26	11
NAG13819	Cluster 26	11
NAG13852	Cluster 26	11
NAG13997	Cluster 26	11
NAG14054	Cluster 26	11
NAG14098	Cluster 26	11
NAG14214	Cluster 26	11
NAG14227	Cluster 26	11
NAG14288	Cluster 26	11
NAG14321	Cluster 26	11
NAG14348	Cluster 26	11
NAG14363	Cluster 26	11
NAG14388	Cluster 26	11
NAG14416	Cluster 26	11
NAG14458	Cluster 26	11
NAG14545	Cluster 26	11
NAG14546	Cluster 26	11
NAG14616	Cluster 26	11
NAG14686	Cluster 26	11
NAG14793	Cluster 26	11
NAG14834	Cluster 26	11
NAG14885	Cluster 26	11
NAG14944	Cluster 26	11
NAG14971	Cluster 26	11
NAG15020	Cluster 26	11
NAG15023	Cluster 26	11
NAG15062	Cluster 26	11
NAG15068	Cluster 26	11
NAG15139	Cluster 26	11
NAG15155	Cluster 26	11
NAG15179	Cluster 26	11
NAG15190	Cluster 26	11
NAG15259	Cluster 26	11
NAG15274	Cluster 26	11
NAG15353	Cluster 26	11
NAG15440	Cluster 26	11
NAG15571	Cluster 26	11
NAG15576	Cluster 26	11
NAG15614	Cluster 26	11
NAG15645	Cluster 26	11
NAG15685	Cluster 26	11
NAG15803	Cluster 26	11
NAG15827	Cluster 26	11
NAG15957	Cluster 26	11
NAG15973	Cluster 26	11
NAG16064	Cluster 26	11
NAG16119	Cluster 26	11
NAG16176	Cluster 26	11
NAG16186	Cluster 26	11
NAG16198	Cluster 26	11
NAG16231	Cluster 26	11
NAG16264	Cluster 26	11
NAG16303	Cluster 26	11
NAG16390	Cluster 26	11
NAG16539	Cluster 26	11
NAG16572	Cluster 26	11
NAG16629	Cluster 26	11
NAG16678	Cluster 26	11
NAG16922	Cluster 26	11
NAG16954	Cluster 26	11
NAG16965	Cluster 26	11
NAG16988	Cluster 26	11
NAG17038	Cluster 26	11
NAG17059	Cluster 26	11
NAG17098	Cluster 26	11
NAG17105	Cluster 26	11
NAG17113	Cluster 26	11
NAG17121	Cluster 26	11
NAG17150	Cluster 26	11
NAG17158	Cluster 26	11
NAG17194	Cluster 26	11
NAG17282	Cluster 26	11
NAG17406	Cluster 26	11
NAG17444	Cluster 26	11
NAG17521	Cluster 26	11
NAG17589	Cluster 26	11
NAG17610	Cluster 26	11
NAG17626	Cluster 26	11
NAG17634	Cluster 26	11
NAG17650	Cluster 26	11
NAG17702	Cluster 26	11
NAG17733	Cluster 26	11
NAG17880	Cluster 26	11
NAG17935	Cluster 26	11
NAG17943	Cluster 26	11
NAG17963	Cluster 26	11
NAG17994	Cluster 26	11
NAG18035	Cluster 26	11
NAG18190	Cluster 26	11
NAG18196	Cluster 26	11
NAG18199	Cluster 26	11
NAG18229	Cluster 26	11
NAG18307	Cluster 26	11
NAG18326	Cluster 26	11
NAG18342	Cluster 26	11
NAG18501	Cluster 26	11
NAG18510	Cluster 26	11
NAG18691	Cluster 26	11
NAG18719	Cluster 26	11
NAG18728	Cluster 26	11
NAG18862	Cluster 26	11
NAG18875	Cluster 26	11
NAG18897	Cluster 26	11
NAG18946	Cluster 26	11
NAG18970	Cluster 26	11
NAG18978	Cluster 26	11
NAG19002	Cluster 26	11
NAG19063	Cluster 26	11
NAG19087	Cluster 26	11
NAG19096	Cluster 26	11
NAG19141	Cluster 26	11
NAG19194	Cluster 26	11
NAG19196	Cluster 26	11
NAG19306	Cluster 26	11
NAG19371	Cluster 26	11
NAG19378	Cluster 26	11
NAG19537	Cluster 26	11
NAG19538	Cluster 26	11
NAG19543	Cluster 26	11
NAG19555	Cluster 26	11
NAG19570	Cluster 26	11
NAG19587	Cluster 26	11
NAG19632	Cluster 26	11
NAG19642	Cluster 26	11
NAG19675	Cluster 26	11
NAG19691	Cluster 26	11
NAG19720	Cluster 26	11
NAG19753	Cluster 26	11
NAG19817	Cluster 26	11
NAG19849	Cluster 26	11
NAG19920	Cluster 26	11
NAG19929	Cluster 26	11
PHOK0072	Cluster 26	11
PHOK0244	Cluster 26	11
PHOM0029	Cluster 26	11
PHOM0114	Cluster 26	11
PHOM0144	Cluster 26	11
PHOM0171	Cluster 26	11
PHOM0218	Cluster 26	11
PHOM0230	Cluster 26	11
PHOM0336	Cluster 26	11
PHOM0351	Cluster 26	11
PHOM0357	Cluster 26	11
PHOM0365	Cluster 26	11
PHOM0396	Cluster 26	11
PHOM0408	Cluster 26	11
PHOM0595	Cluster 26	11
PHOS0004	Cluster 26	11
0000064896	Cluster 10	12
0000064926	Cluster 10	12
0999933439	Cluster 10	12
0999934927	Cluster 10	12
1000065570	Cluster 10	12
3999935035	Cluster 10	12
3999937247	Cluster 10	12
3999937297	Cluster 10	12
4000064360	Cluster 10	12
5000064072	Cluster 10	12
5999935859	Cluster 10	12
6999935897	Cluster 10	12
7999934275	Cluster 10	12
8000063380	Cluster 10	12
8000063748	Cluster 10	12
8999935223	Cluster 10	12
8999935699	Cluster 10	12
8999935793	Cluster 10	12
9000064110	Cluster 10	12
9999934541	Cluster 10	12
9999935357	Cluster 10	12
9999935377	Cluster 10	12
AYUM0092	Cluster 10	12
AYUM0549	Cluster 10	12
AYUM0586	Cluster 10	12
C_AC0032	Cluster 10	12
C_AC0219	Cluster 10	12
C_AC0299	Cluster 10	12
C_AC0472	Cluster 10	12
C_AC1517	Cluster 10	12
LCAC0008	Cluster 10	12
LCAC0110	Cluster 10	12
LCAC0130	Cluster 10	12
LCAC0446	Cluster 10	12
LCAC0454	Cluster 10	12
LCAC0726	Cluster 10	12
NAG11415	Cluster 10	12
NAG14248	Cluster 10	12
NAG17569	Cluster 10	12
NAG17621	Cluster 10	12
NAG18625	Cluster 10	12
NAG19329	Cluster 10	12
NAG19412	Cluster 10	12
PHOM0133	Cluster 10	12
PHOM0280	Cluster 10	12
PHOM0320	Cluster 10	12
0000064442	Cluster 25	13
0000065958	Cluster 25	13
1000065026	Cluster 25	13
1000065560	Cluster 25	13
1999935885	Cluster 25	13
1999936727	Cluster 25	13
2999935469	Cluster 25	13
2999935713	Cluster 25	13
4000063906	Cluster 25	13
4000064380	Cluster 25	13
4000065962	Cluster 25	13
4000066754	Cluster 25	13
4000066824	Cluster 25	13
4000067374	Cluster 25	13
4999935305	Cluster 25	13
4999936497	Cluster 25	13
5000064670	Cluster 25	13
5000064690	Cluster 25	13
5000065248	Cluster 25	13
6000064258	Cluster 25	13
6999935243	Cluster 25	13
7000063816	Cluster 25	13
7000065004	Cluster 25	13
7999934467	Cluster 25	13
7999936101	Cluster 25	13
8999935709	Cluster 25	13
8999935729	Cluster 25	13
8999935749	Cluster 25	13
9000064508	Cluster 25	13
9000065132	Cluster 25	13
AYUM0084	Cluster 25	13
AYUM0325	Cluster 25	13
AYUM0328	Cluster 25	13
C_AC0084	Cluster 25	13
C_AC0147	Cluster 25	13
C_AC0320	Cluster 25	13
C_AC0613	Cluster 25	13
C_AC0795	Cluster 25	13
C_AC1681	Cluster 25	13
HVUM0090	Cluster 25	13
HVUM0157	Cluster 25	13
HVUM0163	Cluster 25	13
HVUM0625	Cluster 25	13
LCAC0002	Cluster 25	13
LCAC0530	Cluster 25	13
NAG10061	Cluster 25	13
NAG10227	Cluster 25	13
NAG14226	Cluster 25	13
NAG16969	Cluster 25	13
NAG19224	Cluster 25	13
NAG19666	Cluster 25	13
PHOM0395	Cluster 25	13
PHOM0407	Cluster 25	13
PHOM0559	Cluster 25	13
0000063160	Cluster 8	14
0999934813	Cluster 8	14
1000063778	Cluster 8	14
1999935845	Cluster 8	14
1999936393	Cluster 8	14
1999936413	Cluster 8	14
1999936607	Cluster 8	14
1999936619	Cluster 8	14
1999936657	Cluster 8	14
2000064266	Cluster 8	14
2000064280	Cluster 8	14
2000064320	Cluster 8	14
2000064800	Cluster 8	14
2000065648	Cluster 8	14
2999936477	Cluster 8	14
3000064064	Cluster 8	14
3000064100	Cluster 8	14
3000064696	Cluster 8	14
4000064430	Cluster 8	14
4000064516	Cluster 8	14
4000065922	Cluster 8	14
5000064122	Cluster 8	14
5000064620	Cluster 8	14
5000064700	Cluster 8	14
5999934613	Cluster 8	14
5999935947	Cluster 8	14
6000064296	Cluster 8	14
6000065792	Cluster 8	14
6999935841	Cluster 8	14
7000063210	Cluster 8	14
7000063786	Cluster 8	14
7000065024	Cluster 8	14
8000063330	Cluster 8	14
8000063698	Cluster 8	14
8999935099	Cluster 8	14
8999935525	Cluster 8	14
8999935625	Cluster 8	14
8999935649	Cluster 8	14
8999936361	Cluster 8	14
9000064150	Cluster 8	14
9000064538	Cluster 8	14
9000065122	Cluster 8	14
AYUM0007	Cluster 8	14
AYUM0018	Cluster 8	14
AYUM0079	Cluster 8	14
AYUM0198	Cluster 8	14
AYUM0326	Cluster 8	14
AYUM0334	Cluster 8	14
AYUM0384	Cluster 8	14
AYUM0406	Cluster 8	14
AYUM0552	Cluster 8	14
AYUM0560	Cluster 8	14
AYUM0579	Cluster 8	14
AYUM0709	Cluster 8	14
AYUM1006	Cluster 8	14
AYUM5018	Cluster 8	14
AYUM5025	Cluster 8	14
AYUM5030	Cluster 8	14
AYUM5046	Cluster 8	14
AYUM5127	Cluster 8	14
AYUM5133	Cluster 8	14
AYUM5134	Cluster 8	14
AYUM5141	Cluster 8	14
AYUM5144	Cluster 8	14
AYUM5149	Cluster 8	14
AYUM5154	Cluster 8	14
AYUM5155	Cluster 8	14
AYUM5156	Cluster 8	14
AYUM5165	Cluster 8	14
C_AC0121	Cluster 8	14
C_AC0207	Cluster 8	14
C_AC0229	Cluster 8	14
C_AC0701	Cluster 8	14
C_AC0702	Cluster 8	14
C_AC0807	Cluster 8	14
C_AC0841	Cluster 8	14
C_AC0918	Cluster 8	14
C_AC0931	Cluster 8	14
C_AC1522	Cluster 8	14
C_AC1685	Cluster 8	14
HVUM0039	Cluster 8	14
HVUM0049	Cluster 8	14
HVUM0050	Cluster 8	14
HVUM0082	Cluster 8	14
HVUM0105	Cluster 8	14
HVUM0142	Cluster 8	14
HVUM0174	Cluster 8	14
HVUM0352	Cluster 8	14
HVUM0368	Cluster 8	14
HVUM0457	Cluster 8	14
HVUM0502	Cluster 8	14
HVUM0541	Cluster 8	14
HVUM0550	Cluster 8	14
HVUM0551	Cluster 8	14
HVUM0669	Cluster 8	14
HVUM0710	Cluster 8	14
HVUM0712	Cluster 8	14
HVUM0735	Cluster 8	14
HVUM0755	Cluster 8	14
HVUM0761	Cluster 8	14
HVUM0762	Cluster 8	14
LCAC0076	Cluster 8	14
LCAC0506	Cluster 8	14
LCAC0655	Cluster 8	14
LCAC0874	Cluster 8	14
NAG10885	Cluster 8	14
NAG11035	Cluster 8	14
NAG11577	Cluster 8	14
NAG12137	Cluster 8	14
NAG13208	Cluster 8	14
NAG14805	Cluster 8	14
NAG16051	Cluster 8	14
NAG16320	Cluster 8	14
NAG18974	Cluster 8	14
PHOM0076	Cluster 8	14
PHOM0108	Cluster 8	14
PHOM0137	Cluster 8	14
PHOM0184	Cluster 8	14
PHOM0332	Cluster 8	14
0000063170	Cluster 24	15
0000064422	Cluster 24	15
0999934723	Cluster 24	15
0999934783	Cluster 24	15
0999934947	Cluster 24	15
0999935447	Cluster 24	15
0999935467	Cluster 24	15
1000064906	Cluster 24	15
1000065520	Cluster 24	15
1999935251	Cluster 24	15
1999936709	Cluster 24	15
1999936729	Cluster 24	15
1999936759	Cluster 24	15
2000064256	Cluster 24	15
2000065698	Cluster 24	15
2999934281	Cluster 24	15
2999935095	Cluster 24	15
2999935529	Cluster 24	15
2999935753	Cluster 24	15
3000062912	Cluster 24	15
3000062932	Cluster 24	15
3000064110	Cluster 24	15
3999934841	Cluster 24	15
3999934861	Cluster 24	15
4000063976	Cluster 24	15
4000064290	Cluster 24	15
4000064420	Cluster 24	15
4000065288	Cluster 24	15
4000065348	Cluster 24	15
4000065878	Cluster 24	15
4999937017	Cluster 24	15
5000063456	Cluster 24	15
5000064032	Cluster 24	15
5000064544	Cluster 24	15
5000064634	Cluster 24	15
5000064680	Cluster 24	15
5000065208	Cluster 24	15
5000065598	Cluster 24	15
5999935285	Cluster 24	15
5999935909	Cluster 24	15
6000064266	Cluster 24	15
6999935193	Cluster 24	15
6999935203	Cluster 24	15
6999935277	Cluster 24	15
6999935851	Cluster 24	15
6999937375	Cluster 24	15
7999935027	Cluster 24	15
7999935553	Cluster 24	15
8000063340	Cluster 24	15
8000063360	Cluster 24	15
8000063688	Cluster 24	15
8000064308	Cluster 24	15
8999935579	Cluster 24	15
9000064096	Cluster 24	15
9999934675	Cluster 24	15
9999935307	Cluster 24	15
9999935323	Cluster 24	15
9999935373	Cluster 24	15
9999936289	Cluster 24	15
AYUM0160	Cluster 24	15
AYUM0258	Cluster 24	15
AYUM0321	Cluster 24	15
AYUM0362	Cluster 24	15
AYUM0374	Cluster 24	15
AYUM0715	Cluster 24	15
AYUM5038	Cluster 24	15
AYUM5039	Cluster 24	15
AYUM5040	Cluster 24	15
AYUM5103	Cluster 24	15
AYUM5111	Cluster 24	15
AYUM5119	Cluster 24	15
AYUM5128	Cluster 24	15
AYUM5129	Cluster 24	15
AYUM5130	Cluster 24	15
AYUM5132	Cluster 24	15
AYUM5140	Cluster 24	15
AYUM5145	Cluster 24	15
AYUM5146	Cluster 24	15
AYUM5152	Cluster 24	15
AYUM5158	Cluster 24	15
AYUM5164	Cluster 24	15
C_AC0261	Cluster 24	15
C_AC0409	Cluster 24	15
C_AC0665	Cluster 24	15
C_AC0943	Cluster 24	15
C_AC1526	Cluster 24	15
HVUM0011	Cluster 24	15
HVUM0271	Cluster 24	15
HVUM0316	Cluster 24	15
HVUM0606	Cluster 24	15
HVUM0657	Cluster 24	15
HVUM0737	Cluster 24	15
LCAC0910	Cluster 24	15
NAG10741	Cluster 24	15
NAG11564	Cluster 24	15
NAG11632	Cluster 24	15
NAG12128	Cluster 24	15
NAG15170	Cluster 24	15
NAG16025	Cluster 24	15
NAG17561	Cluster 24	15
PHOM0057	Cluster 24	15
PHOM0160	Cluster 24	15
PHOM0297	Cluster 24	15
PHOM0525	Cluster 24	15
0000064282	Cluster 2	16
0000064382	Cluster 2	16
0999933469	Cluster 2	16
0999934651	Cluster 2	16
0999936135	Cluster 2	16
1000065460	Cluster 2	16
1999934681	Cluster 2	16
1999936047	Cluster 2	16
1999936057	Cluster 2	16
1999936639	Cluster 2	16
1999936679	Cluster 2	16
2000063962	Cluster 2	16
2000064464	Cluster 2	16
2999934721	Cluster 2	16
2999934959	Cluster 2	16
2999935045	Cluster 2	16
2999935633	Cluster 2	16
2999935693	Cluster 2	16
2999935743	Cluster 2	16
2999936437	Cluster 2	16
3000064128	Cluster 2	16
3000064138	Cluster 2	16
3000064606	Cluster 2	16
3000064616	Cluster 2	16
3000064636	Cluster 2	16
3999934573	Cluster 2	16
3999934911	Cluster 2	16
3999937277	Cluster 2	16
3999937287	Cluster 2	16
4000063926	Cluster 2	16
4000065868	Cluster 2	16
4000065982	Cluster 2	16
4999934831	Cluster 2	16
4999934861	Cluster 2	16
4999936997	Cluster 2	16
5000065174	Cluster 2	16
5000065238	Cluster 2	16
5999934563	Cluster 2	16
5999934603	Cluster 2	16
5999935335	Cluster 2	16
5999935987	Cluster 2	16
6000063788	Cluster 2	16
6000063818	Cluster 2	16
6000064410	Cluster 2	16
6000066342	Cluster 2	16
6999935801	Cluster 2	16
6999935821	Cluster 2	16
6999937405	Cluster 2	16
7000063142	Cluster 2	16
7000063702	Cluster 2	16
7000063810	Cluster 2	16
7000063840	Cluster 2	16
7000064924	Cluster 2	16
7000064974	Cluster 2	16
7999934305	Cluster 2	16
7999936071	Cluster 2	16
7999936449	Cluster 2	16
7999936459	Cluster 2	16
8000063320	Cluster 2	16
8000064816	Cluster 2	16
8999935619	Cluster 2	16
8999936377	Cluster 2	16
8999936387	Cluster 2	16
9000063874	Cluster 2	16
9000064140	Cluster 2	16
9000065118	Cluster 2	16
9000065142	Cluster 2	16
9999934095	Cluster 2	16
9999934531	Cluster 2	16
9999936349	Cluster 2	16
AYUM0030	Cluster 2	16
AYUM0043	Cluster 2	16
AYUM0093	Cluster 2	16
AYUM0333	Cluster 2	16
AYUM0467	Cluster 2	16
AYUM0484	Cluster 2	16
C_AC0043	Cluster 2	16
C_AC0064	Cluster 2	16
C_AC0145	Cluster 2	16
C_AC0176	Cluster 2	16
C_AC0265	Cluster 2	16
C_AC0437	Cluster 2	16
C_AC0468	Cluster 2	16
C_AC0490	Cluster 2	16
C_AC0544	Cluster 2	16
C_AC0573	Cluster 2	16
C_AC0596	Cluster 2	16
C_AC0713	Cluster 2	16
C_AC0875	Cluster 2	16
C_AC0926	Cluster 2	16
C_AC1566	Cluster 2	16
C_AC1692	Cluster 2	16
HVUM0032	Cluster 2	16
HVUM0046	Cluster 2	16
HVUM0051	Cluster 2	16
HVUM0059	Cluster 2	16
HVUM0103	Cluster 2	16
HVUM0108	Cluster 2	16
HVUM0109	Cluster 2	16
HVUM0154	Cluster 2	16
HVUM0286	Cluster 2	16
HVUM0318	Cluster 2	16
HVUM0332	Cluster 2	16
HVUM0417	Cluster 2	16
HVUM0431	Cluster 2	16
HVUM0432	Cluster 2	16
HVUM0497	Cluster 2	16
HVUM0499	Cluster 2	16
HVUM0576	Cluster 2	16
HVUM0603	Cluster 2	16
HVUM0604	Cluster 2	16
HVUM0642	Cluster 2	16
HVUM0717	Cluster 2	16
HVUM1073	Cluster 2	16
HVUM1078	Cluster 2	16
LCAC0111	Cluster 2	16
LCAC0236	Cluster 2	16
LCAC0359	Cluster 2	16
LCAC0411	Cluster 2	16
LCAC0441	Cluster 2	16
LCAC0489	Cluster 2	16
LCAC0493	Cluster 2	16
LCAC0541	Cluster 2	16
LCAC0577	Cluster 2	16
LCAC0616	Cluster 2	16
LCAC0630	Cluster 2	16
LCAC0653	Cluster 2	16
LCAC0706	Cluster 2	16
LCAC0727	Cluster 2	16
LCAC0827	Cluster 2	16
LCAC0835	Cluster 2	16
LCAC0867	Cluster 2	16
LCAC0869	Cluster 2	16
LCAC0921	Cluster 2	16
NAG11201	Cluster 2	16
NAG11679	Cluster 2	16
NAG11921	Cluster 2	16
NAG12604	Cluster 2	16
NAG12754	Cluster 2	16
NAG13095	Cluster 2	16
NAG13812	Cluster 2	16
NAG14186	Cluster 2	16
NAG14279	Cluster 2	16
NAG14895	Cluster 2	16
NAG16224	Cluster 2	16
NAG17017	Cluster 2	16
NAG18084	Cluster 2	16
NAG18131	Cluster 2	16
NAG18368	Cluster 2	16
NAG18376	Cluster 2	16
NAG19736	Cluster 2	16
PHOM0258	Cluster 2	16
PHOM0436	Cluster 2	16
PHOM0454	Cluster 2	16
PHOM0519	Cluster 2	16
PHOM0588	Cluster 2	16
PHOM0622	Cluster 2	16
0000063180	Cluster 9	17
0000065948	Cluster 9	17
0999934773	Cluster 9	17
0999935081	Cluster 9	17
0999936175	Cluster 9	17
2000063982	Cluster 9	17
2000064270	Cluster 9	17
2000064310	Cluster 9	17
2000064474	Cluster 9	17
2999934949	Cluster 9	17
2999935075	Cluster 9	17
2999936407	Cluster 9	17
3000062922	Cluster 9	17
3000064686	Cluster 9	17
3999935203	Cluster 9	17
4999934643	Cluster 9	17
4999935309	Cluster 9	17
4999935375	Cluster 9	17
5999935849	Cluster 9	17
6999935807	Cluster 9	17
6999936939	Cluster 9	17
6999936959	Cluster 9	17
7000063820	Cluster 9	17
8999935485	Cluster 9	17
8999935615	Cluster 9	17
8999935659	Cluster 9	17
9999934031	Cluster 9	17
9999935337	Cluster 9	17
C_AC0091	Cluster 9	17
C_AC0611	Cluster 9	17
C_AC0886	Cluster 9	17
HVUM0065	Cluster 9	17
HVUM0112	Cluster 9	17
LCAC0156	Cluster 9	17
LCAC0347	Cluster 9	17
LCAC0467	Cluster 9	17
LCAC0536	Cluster 9	17
NAG10102	Cluster 9	17
NAG10164	Cluster 9	17
NAG10267	Cluster 9	17
NAG10300	Cluster 9	17
NAG10428	Cluster 9	17
NAG10438	Cluster 9	17
NAG10488	Cluster 9	17
NAG10544	Cluster 9	17
NAG10835	Cluster 9	17
NAG10866	Cluster 9	17
NAG10889	Cluster 9	17
NAG10897	Cluster 9	17
NAG10975	Cluster 9	17
NAG11077	Cluster 9	17
