Sample_ID	Original_Cluster	Rank
NAG11940	Cluster 11	8
NAG12013	Cluster 11	8
NAG12014	Cluster 11	8
NAG12061	Cluster 11	8
NAG12141	Cluster 11	8
NAG12157	Cluster 11	8
NAG12159	Cluster 11	8
NAG12165	Cluster 11	8
NAG12245	Cluster 11	8
NAG12281	Cluster 11	8
NAG12319	Cluster 11	8
NAG12337	Cluster 11	8
NAG12339	Cluster 11	8
NAG12413	Cluster 11	8
NAG12417	Cluster 11	8
NAG12577	Cluster 11	8
NAG12667	Cluster 11	8
NAG12749	Cluster 11	8
NAG12773	Cluster 11	8
NAG12864	Cluster 11	8
NAG12882	Cluster 11	8
NAG13098	Cluster 11	8
NAG13110	Cluster 11	8
NAG13134	Cluster 11	8
NAG13167	Cluster 11	8
NAG13209	Cluster 11	8
NAG13253	Cluster 11	8
NAG13261	Cluster 11	8
NAG13292	Cluster 11	8
NAG13365	Cluster 11	8
NAG13379	Cluster 11	8
NAG13426	Cluster 11	8
NAG13430	Cluster 11	8
NAG13460	Cluster 11	8
NAG13500	Cluster 11	8
NAG13576	Cluster 11	8
NAG13638	Cluster 11	8
NAG13656	Cluster 11	8
NAG13657	Cluster 11	8
NAG13708	Cluster 11	8
NAG13819	Cluster 11	8
NAG13852	Cluster 11	8
NAG13911	Cluster 11	8
NAG13997	Cluster 11	8
NAG14054	Cluster 11	8
NAG14214	Cluster 11	8
NAG14288	Cluster 11	8
NAG14321	Cluster 11	8
NAG14348	Cluster 11	8
NAG14363	Cluster 11	8
NAG14388	Cluster 11	8
NAG14416	Cluster 11	8
NAG14453	Cluster 11	8
NAG14546	Cluster 11	8
NAG14616	Cluster 11	8
NAG14686	Cluster 11	8
NAG14834	Cluster 11	8
NAG14885	Cluster 11	8
NAG14944	Cluster 11	8
NAG14971	Cluster 11	8
NAG15020	Cluster 11	8
NAG15068	Cluster 11	8
NAG15139	Cluster 11	8
NAG15155	Cluster 11	8
NAG15190	Cluster 11	8
NAG15325	Cluster 11	8
NAG15353	Cluster 11	8
NAG15571	Cluster 11	8
NAG15576	Cluster 11	8
NAG15614	Cluster 11	8
NAG15629	Cluster 11	8
NAG15645	Cluster 11	8
NAG15723	Cluster 11	8
NAG15803	Cluster 11	8
NAG15960	Cluster 11	8
NAG15973	Cluster 11	8
NAG16040	Cluster 11	8
NAG16064	Cluster 11	8
NAG16186	Cluster 11	8
NAG16230	Cluster 11	8
NAG16303	Cluster 11	8
NAG16390	Cluster 11	8
NAG16420	Cluster 11	8
NAG16539	Cluster 11	8
NAG16556	Cluster 11	8
NAG16572	Cluster 11	8
NAG16629	Cluster 11	8
NAG16678	Cluster 11	8
NAG16772	Cluster 11	8
NAG16922	Cluster 11	8
NAG16929	Cluster 11	8
NAG16954	Cluster 11	8
NAG16965	Cluster 11	8
NAG17038	Cluster 11	8
NAG17105	Cluster 11	8
NAG17110	Cluster 11	8
NAG17113	Cluster 11	8
NAG17121	Cluster 11	8
NAG17150	Cluster 11	8
NAG17194	Cluster 11	8
NAG17444	Cluster 11	8
NAG17455	Cluster 11	8
NAG17505	Cluster 11	8
NAG17521	Cluster 11	8
NAG17589	Cluster 11	8
NAG17610	Cluster 11	8
NAG17634	Cluster 11	8
NAG17650	Cluster 11	8
NAG17702	Cluster 11	8
NAG17733	Cluster 11	8
NAG17935	Cluster 11	8
NAG17943	Cluster 11	8
NAG17994	Cluster 11	8
NAG18190	Cluster 11	8
NAG18196	Cluster 11	8
NAG18199	Cluster 11	8
NAG18245	Cluster 11	8
NAG18307	Cluster 11	8
NAG18501	Cluster 11	8
NAG18662	Cluster 11	8
NAG18691	Cluster 11	8
NAG18719	Cluster 11	8
NAG18728	Cluster 11	8
NAG18862	Cluster 11	8
NAG18875	Cluster 11	8
NAG18946	Cluster 11	8
NAG18970	Cluster 11	8
NAG18978	Cluster 11	8
NAG19002	Cluster 11	8
NAG19063	Cluster 11	8
NAG19087	Cluster 11	8
NAG19096	Cluster 11	8
NAG19141	Cluster 11	8
NAG19152	Cluster 11	8
NAG19194	Cluster 11	8
NAG19306	Cluster 11	8
NAG19371	Cluster 11	8
NAG19538	Cluster 11	8
NAG19543	Cluster 11	8
NAG19555	Cluster 11	8
NAG19570	Cluster 11	8
NAG19632	Cluster 11	8
NAG19642	Cluster 11	8
NAG19753	Cluster 11	8
NAG19817	Cluster 11	8
NAG19920	Cluster 11	8
NAG19929	Cluster 11	8
PHOK0025	Cluster 11	8
PHOK0072	Cluster 11	8
PHOK0244	Cluster 11	8
PHOK0368	Cluster 11	8
PHOM0029	Cluster 11	8
PHOM0128	Cluster 11	8
PHOM0171	Cluster 11	8
PHOM0218	Cluster 11	8
PHOM0229	Cluster 11	8
PHOM0300	Cluster 11	8
PHOM0340	Cluster 11	8
PHOM0351	Cluster 11	8
PHOM0365	Cluster 11	8
PHOM0408	Cluster 11	8
PHOM0420	Cluster 11	8
PHOM0459	Cluster 11	8
PHOM0470	Cluster 11	8
PHOM0485	Cluster 11	8
PHOM0556	Cluster 11	8
PHOS0004	Cluster 11	8
0000064896	Cluster 18	9
0000064926	Cluster 18	9
0999933439	Cluster 18	9
0999934927	Cluster 18	9
1000065570	Cluster 18	9
3999937247	Cluster 18	9
3999937297	Cluster 18	9
4000063876	Cluster 18	9
4000064360	Cluster 18	9
5000064072	Cluster 18	9
5999935859	Cluster 18	9
6999935897	Cluster 18	9
7999934275	Cluster 18	9
8000063380	Cluster 18	9
8000063748	Cluster 18	9
8999935223	Cluster 18	9
8999935699	Cluster 18	9
8999935793	Cluster 18	9
9000064110	Cluster 18	9
9999934541	Cluster 18	9
9999935357	Cluster 18	9
9999935377	Cluster 18	9
AYUM0092	Cluster 18	9
AYUM0549	Cluster 18	9
C_AC0032	Cluster 18	9
C_AC0082	Cluster 18	9
C_AC0219	Cluster 18	9
C_AC0299	Cluster 18	9
C_AC0472	Cluster 18	9
C_AC0655	Cluster 18	9
C_AC1517	Cluster 18	9
C_AC1671	Cluster 18	9
HVUM0152	Cluster 18	9
HVUM0157	Cluster 18	9
HVUM0607	Cluster 18	9
LCAC0008	Cluster 18	9
LCAC0023	Cluster 18	9
LCAC0110	Cluster 18	9
LCAC0130	Cluster 18	9
LCAC0446	Cluster 18	9
LCAC0454	Cluster 18	9
LCAC0623	Cluster 18	9
LCAC0726	Cluster 18	9
NAG10685	Cluster 18	9
NAG11415	Cluster 18	9
NAG14248	Cluster 18	9
NAG17092	Cluster 18	9
NAG17569	Cluster 18	9
NAG17621	Cluster 18	9
NAG19329	Cluster 18	9
NAG19412	Cluster 18	9
NAG19626	Cluster 18	9
PHOK0327	Cluster 18	9
PHOM0030	Cluster 18	9
PHOM0133	Cluster 18	9
PHOM0280	Cluster 18	9
PHOM0320	Cluster 18	9
0000063160	Cluster 10	10
0000063190	Cluster 10	10
0000063210	Cluster 10	10
0000064402	Cluster 10	10
0000065908	Cluster 10	10
0999934793	Cluster 10	10
0999934813	Cluster 10	10
1000065500	Cluster 10	10
1999934671	Cluster 10	10
1999935261	Cluster 10	10
1999935855	Cluster 10	10
1999936393	Cluster 10	10
1999936607	Cluster 10	10
1999936657	Cluster 10	10
2000064266	Cluster 10	10
2000064280	Cluster 10	10
2999935569	Cluster 10	10
3000064064	Cluster 10	10
3999936609	Cluster 10	10
4000065922	Cluster 10	10
4999934653	Cluster 10	10
5000064016	Cluster 10	10
5000064122	Cluster 10	10
5000064534	Cluster 10	10
5000064620	Cluster 10	10
5000065184	Cluster 10	10
5999934593	Cluster 10	10
5999935641	Cluster 10	10
6000065792	Cluster 10	10
7000063112	Cluster 10	10
7000065024	Cluster 10	10
7999936469	Cluster 10	10
8000063768	Cluster 10	10
8000064746	Cluster 10	10
8999935515	Cluster 10	10
8999935525	Cluster 10	10
8999935625	Cluster 10	10
8999935649	Cluster 10	10
8999936361	Cluster 10	10
9000064150	Cluster 10	10
9999936309	Cluster 10	10
9999936379	Cluster 10	10
AYUM0007	Cluster 10	10
AYUM0018	Cluster 10	10
AYUM0055	Cluster 10	10
AYUM0232	Cluster 10	10
AYUM0243	Cluster 10	10
AYUM0326	Cluster 10	10
AYUM0360	Cluster 10	10
AYUM0488	Cluster 10	10
AYUM0519	Cluster 10	10
AYUM0552	Cluster 10	10
AYUM0579	Cluster 10	10
AYUM0616	Cluster 10	10
AYUM0709	Cluster 10	10
AYUM1006	Cluster 10	10
AYUM5019	Cluster 10	10
AYUM5025	Cluster 10	10
AYUM5026	Cluster 10	10
AYUM5046	Cluster 10	10
AYUM5101	Cluster 10	10
AYUM5117	Cluster 10	10
AYUM5121	Cluster 10	10
AYUM5123	Cluster 10	10
AYUM5133	Cluster 10	10
AYUM5134	Cluster 10	10
AYUM5150	Cluster 10	10
AYUM5155	Cluster 10	10
C_AC0069	Cluster 10	10
C_AC0121	Cluster 10	10
C_AC0207	Cluster 10	10
C_AC0376	Cluster 10	10
C_AC0452	Cluster 10	10
C_AC0498	Cluster 10	10
C_AC0644	Cluster 10	10
C_AC0702	Cluster 10	10
C_AC0807	Cluster 10	10
C_AC0841	Cluster 10	10
C_AC0863	Cluster 10	10
C_AC1665	Cluster 10	10
HVUM0017	Cluster 10	10
HVUM0028	Cluster 10	10
HVUM0039	Cluster 10	10
HVUM0082	Cluster 10	10
HVUM0142	Cluster 10	10
HVUM0174	Cluster 10	10
HVUM0274	Cluster 10	10
HVUM0352	Cluster 10	10
HVUM0368	Cluster 10	10
HVUM0457	Cluster 10	10
HVUM0462	Cluster 10	10
HVUM0475	Cluster 10	10
HVUM0502	Cluster 10	10
HVUM0541	Cluster 10	10
HVUM0669	Cluster 10	10
HVUM0695	Cluster 10	10
HVUM0696	Cluster 10	10
HVUM0710	Cluster 10	10
HVUM0755	Cluster 10	10
HVUM0761	Cluster 10	10
HVUM0762	Cluster 10	10
LCAC0399	Cluster 10	10
LCAC0537	Cluster 10	10
LCAC0575	Cluster 10	10
LCAC0655	Cluster 10	10
LCAC0719	Cluster 10	10
LCAC0882	Cluster 10	10
NAG10326	Cluster 10	10
NAG10885	Cluster 10	10
NAG11035	Cluster 10	10
NAG11065	Cluster 10	10
NAG11811	Cluster 10	10
NAG12038	Cluster 10	10
NAG12762	Cluster 10	10
NAG12972	Cluster 10	10
NAG14182	Cluster 10	10
NAG14805	Cluster 10	10
NAG15135	Cluster 10	10
NAG15414	Cluster 10	10
NAG16004	Cluster 10	10
NAG16051	Cluster 10	10
NAG16645	Cluster 10	10
NAG16878	Cluster 10	10
NAG18106	Cluster 10	10
NAG18224	Cluster 10	10
NAG18974	Cluster 10	10
PHOM0074	Cluster 10	10
PHOM0076	Cluster 10	10
PHOM0108	Cluster 10	10
PHOM0110	Cluster 10	10
PHOM0129	Cluster 10	10
PHOM0184	Cluster 10	10
PHOM0275	Cluster 10	10
PHOM0286	Cluster 10	10
PHOM0332	Cluster 10	10
PHOM0609	Cluster 10	10
0000064442	Cluster 7	11
0000065958	Cluster 7	11
1000065026	Cluster 7	11
1000065560	Cluster 7	11
1999935885	Cluster 7	11
1999936727	Cluster 7	11
2000063962	Cluster 7	11
2999935469	Cluster 7	11
2999935713	Cluster 7	11
3999935045	Cluster 7	11
4000063906	Cluster 7	11
4000064380	Cluster 7	11
4000064870	Cluster 7	11
4000066754	Cluster 7	11
4000066824	Cluster 7	11
4000067374	Cluster 7	11
4999935305	Cluster 7	11
4999936497	Cluster 7	11
5000064670	Cluster 7	11
5000064690	Cluster 7	11
5000065198	Cluster 7	11
5000065248	Cluster 7	11
6000064258	Cluster 7	11
6999935243	Cluster 7	11
6999937405	Cluster 7	11
7000063816	Cluster 7	11
7000065004	Cluster 7	11
7999934467	Cluster 7	11
7999936101	Cluster 7	11
8999935233	Cluster 7	11
8999935605	Cluster 7	11
8999935709	Cluster 7	11
8999935749	Cluster 7	11
9000064508	Cluster 7	11
9999934551	Cluster 7	11
AYUM0325	Cluster 7	11
AYUM0328	Cluster 7	11
C_AC0084	Cluster 7	11
C_AC0147	Cluster 7	11
C_AC0320	Cluster 7	11
C_AC0613	Cluster 7	11
C_AC0795	Cluster 7	11
C_AC1681	Cluster 7	11
HVUM0090	Cluster 7	11
HVUM0163	Cluster 7	11
HVUM0625	Cluster 7	11
LCAC0002	Cluster 7	11
LCAC0530	Cluster 7	11
NAG10061	Cluster 7	11
NAG14226	Cluster 7	11
NAG16969	Cluster 7	11
NAG19224	Cluster 7	11
NAG19666	Cluster 7	11
PHOM0258	Cluster 7	11
PHOM0395	Cluster 7	11
PHOM0559	Cluster 7	11
0000064282	Cluster 12	12
0000064382	Cluster 12	12
0999933469	Cluster 12	12
0999934651	Cluster 12	12
0999936135	Cluster 12	12
1000065460	Cluster 12	12
1999934681	Cluster 12	12
1999936047	Cluster 12	12
1999936057	Cluster 12	12
1999936639	Cluster 12	12
1999936679	Cluster 12	12
2000064464	Cluster 12	12
2999934721	Cluster 12	12
2999934959	Cluster 12	12
2999935633	Cluster 12	12
2999935693	Cluster 12	12
2999935743	Cluster 12	12
2999936437	Cluster 12	12
3000064128	Cluster 12	12
3000064138	Cluster 12	12
3000064616	Cluster 12	12
3000064636	Cluster 12	12
3999934573	Cluster 12	12
3999934911	Cluster 12	12
3999935055	Cluster 12	12
3999937277	Cluster 12	12
3999937287	Cluster 12	12
4000063926	Cluster 12	12
4000065868	Cluster 12	12
4000065982	Cluster 12	12
4000066372	Cluster 12	12
4999934831	Cluster 12	12
4999934861	Cluster 12	12
4999936997	Cluster 12	12
5000065238	Cluster 12	12
5999934563	Cluster 12	12
5999934603	Cluster 12	12
5999935335	Cluster 12	12
5999935987	Cluster 12	12
6000063788	Cluster 12	12
6000063818	Cluster 12	12
6000064410	Cluster 12	12
6000066342	Cluster 12	12
6999935801	Cluster 12	12
6999935821	Cluster 12	12
6999935827	Cluster 12	12
7000063142	Cluster 12	12
7000063702	Cluster 12	12
7000063800	Cluster 12	12
7000063810	Cluster 12	12
7000063840	Cluster 12	12
7000064914	Cluster 12	12
7000064924	Cluster 12	12
7000064974	Cluster 12	12
7999934305	Cluster 12	12
7999936061	Cluster 12	12
7999936071	Cluster 12	12
7999936449	Cluster 12	12
7999936459	Cluster 12	12
8000063320	Cluster 12	12
8000063802	Cluster 12	12
8000064816	Cluster 12	12
8000065216	Cluster 12	12
8999935619	Cluster 12	12
8999936377	Cluster 12	12
9000063874	Cluster 12	12
9000064140	Cluster 12	12
9000065118	Cluster 12	12
9000065142	Cluster 12	12
9999934095	Cluster 12	12
9999934531	Cluster 12	12
9999936349	Cluster 12	12
AYUM0030	Cluster 12	12
AYUM0043	Cluster 12	12
AYUM0093	Cluster 12	12
AYUM0171	Cluster 12	12
AYUM0333	Cluster 12	12
AYUM0467	Cluster 12	12
AYUM0484	Cluster 12	12
AYUM0621	Cluster 12	12
C_AC0043	Cluster 12	12
C_AC0064	Cluster 12	12
C_AC0145	Cluster 12	12
C_AC0176	Cluster 12	12
C_AC0265	Cluster 12	12
C_AC0429	Cluster 12	12
C_AC0437	Cluster 12	12
C_AC0468	Cluster 12	12
C_AC0490	Cluster 12	12
C_AC0544	Cluster 12	12
C_AC0573	Cluster 12	12
C_AC0596	Cluster 12	12
C_AC0713	Cluster 12	12
C_AC0875	Cluster 12	12
C_AC0924	Cluster 12	12
C_AC0926	Cluster 12	12
C_AC1566	Cluster 12	12
C_AC1692	Cluster 12	12
HVUM0032	Cluster 12	12
HVUM0046	Cluster 12	12
HVUM0051	Cluster 12	12
HVUM0059	Cluster 12	12
HVUM0103	Cluster 12	12
HVUM0108	Cluster 12	12
HVUM0109	Cluster 12	12
HVUM0154	Cluster 12	12
HVUM0286	Cluster 12	12
HVUM0318	Cluster 12	12
HVUM0332	Cluster 12	12
HVUM0417	Cluster 12	12
HVUM0431	Cluster 12	12
HVUM0432	Cluster 12	12
HVUM0497	Cluster 12	12
HVUM0499	Cluster 12	12
HVUM0576	Cluster 12	12
HVUM0603	Cluster 12	12
HVUM0604	Cluster 12	12
HVUM0642	Cluster 12	12
HVUM0717	Cluster 12	12
HVUM1073	Cluster 12	12
HVUM1078	Cluster 12	12
LCAC0111	Cluster 12	12
LCAC0236	Cluster 12	12
LCAC0359	Cluster 12	12
LCAC0411	Cluster 12	12
LCAC0441	Cluster 12	12
LCAC0489	Cluster 12	12
LCAC0493	Cluster 12	12
LCAC0541	Cluster 12	12
LCAC0577	Cluster 12	12
LCAC0616	Cluster 12	12
LCAC0630	Cluster 12	12
LCAC0653	Cluster 12	12
LCAC0706	Cluster 12	12
LCAC0727	Cluster 12	12
LCAC0827	Cluster 12	12
LCAC0835	Cluster 12	12
LCAC0867	Cluster 12	12
LCAC0869	Cluster 12	12
LCAC0921	Cluster 12	12
NAG11201	Cluster 12	12
NAG11679	Cluster 12	12
NAG11921	Cluster 12	12
NAG12342	Cluster 12	12
NAG12604	Cluster 12	12
NAG12754	Cluster 12	12
NAG13095	Cluster 12	12
NAG13812	Cluster 12	12
NAG14186	Cluster 12	12
NAG14279	Cluster 12	12
NAG15515	Cluster 12	12
NAG15763	Cluster 12	12
NAG16224	Cluster 12	12
NAG16689	Cluster 12	12
NAG17017	Cluster 12	12
NAG18084	Cluster 12	12
NAG18131	Cluster 12	12
NAG18368	Cluster 12	12
NAG18376	Cluster 12	12
NAG18988	Cluster 12	12
NAG19027	Cluster 12	12
NAG19220	Cluster 12	12
NAG19375	Cluster 12	12
NAG19736	Cluster 12	12
PHOM0158	Cluster 12	12
PHOM0223	Cluster 12	12
PHOM0347	Cluster 12	12
PHOM0436	Cluster 12	12
PHOM0454	Cluster 12	12
PHOM0519	Cluster 12	12
PHOM0588	Cluster 12	12
PHOM0622	Cluster 12	12
0000063180	Cluster 19	13
0000065948	Cluster 19	13
0999934773	Cluster 19	13
0999935031	Cluster 19	13
0999935081	Cluster 19	13
0999936175	Cluster 19	13
2000063982	Cluster 19	13
2000064270	Cluster 19	13
2000064310	Cluster 19	13
2000064474	Cluster 19	13
2999934949	Cluster 19	13
2999935075	Cluster 19	13
2999936407	Cluster 19	13
3000064686	Cluster 19	13
3999935203	Cluster 19	13
4999934643	Cluster 19	13
4999935309	Cluster 19	13
4999935329	Cluster 19	13
4999935375	Cluster 19	13
5999935849	Cluster 19	13
6999935807	Cluster 19	13
6999936755	Cluster 19	13
6999936939	Cluster 19	13
6999936959	Cluster 19	13
7000063820	Cluster 19	13
7000064964	Cluster 19	13
7999935037	Cluster 19	13
8999935485	Cluster 19	13
8999935575	Cluster 19	13
8999935615	Cluster 19	13
8999935659	Cluster 19	13
9000064056	Cluster 19	13
9000064106	Cluster 19	13
9999934031	Cluster 19	13
9999935337	Cluster 19	13
C_AC0091	Cluster 19	13
C_AC0803	Cluster 19	13
C_AC0886	Cluster 19	13
C_AC1661	Cluster 19	13
HVUM0065	Cluster 19	13
HVUM0112	Cluster 19	13
HVUM0341	Cluster 19	13
LCAC0156	Cluster 19	13
LCAC0347	Cluster 19	13
LCAC0467	Cluster 19	13
LCAC0536	Cluster 19	13
NAG10055	Cluster 19	13
NAG10102	Cluster 19	13
NAG10164	Cluster 19	13
NAG10172	Cluster 19	13
NAG10213	Cluster 19	13
NAG10233	Cluster 19	13
NAG10267	Cluster 19	13
NAG10300	Cluster 19	13
NAG10428	Cluster 19	13
NAG10431	Cluster 19	13
NAG10438	Cluster 19	13
NAG10488	Cluster 19	13
NAG10544	Cluster 19	13
NAG10632	Cluster 19	13
NAG10660	Cluster 19	13
NAG10835	Cluster 19	13
NAG10866	Cluster 19	13
NAG10889	Cluster 19	13
NAG10897	Cluster 19	13
NAG10975	Cluster 19	13
NAG11075	Cluster 19	13
NAG11077	Cluster 19	13
NAG11207	Cluster 19	13
NAG11243	Cluster 19	13
NAG11315	Cluster 19	13
NAG11336	Cluster 19	13
NAG11357	Cluster 19	13
NAG11358	Cluster 19	13
NAG11493	Cluster 19	13
NAG11505	Cluster 19	13
NAG11556	Cluster 19	13
NAG11569	Cluster 19	13
NAG11589	Cluster 19	13
NAG11657	Cluster 19	13
NAG11665	Cluster 19	13
NAG11786	Cluster 19	13
NAG11851	Cluster 19	13
NAG11858	Cluster 19	13
NAG11873	Cluster 19	13
NAG11892	Cluster 19	13
NAG11936	Cluster 19	13
NAG12033	Cluster 19	13
NAG12106	Cluster 19	13
NAG12147	Cluster 19	13
NAG12172	Cluster 19	13
NAG12195	Cluster 19	13
NAG12200	Cluster 19	13
NAG12222	Cluster 19	13
NAG12224	Cluster 19	13
NAG12226	Cluster 19	13
NAG12236	Cluster 19	13
NAG12239	Cluster 19	13
NAG12385	Cluster 19	13
NAG12438	Cluster 19	13
NAG12492	Cluster 19	13
NAG12508	Cluster 19	13
NAG12520	Cluster 19	13
NAG12646	Cluster 19	13
NAG12765	Cluster 19	13
NAG12793	Cluster 19	13
NAG12873	Cluster 19	13
NAG12949	Cluster 19	13
NAG12954	Cluster 19	13
NAG12963	Cluster 19	13
NAG13112	Cluster 19	13
NAG13130	Cluster 19	13
NAG13188	Cluster 19	13
NAG13220	Cluster 19	13
NAG13279	Cluster 19	13
NAG13315	Cluster 19	13
NAG13328	Cluster 19	13
NAG13350	Cluster 19	13
NAG13410	Cluster 19	13
NAG13447	Cluster 19	13
NAG13582	Cluster 19	13
NAG13630	Cluster 19	13
NAG13634	Cluster 19	13
NAG13674	Cluster 19	13
NAG13710	Cluster 19	13
NAG13727	Cluster 19	13
NAG13785	Cluster 19	13
NAG13791	Cluster 19	13
NAG13900	Cluster 19	13
NAG14030	Cluster 19	13
NAG14089	Cluster 19	13
NAG14125	Cluster 19	13
NAG14176	Cluster 19	13
NAG14262	Cluster 19	13
NAG14335	Cluster 19	13
NAG14391	Cluster 19	13
NAG14425	Cluster 19	13
NAG14427	Cluster 19	13
NAG14441	Cluster 19	13
NAG14476	Cluster 19	13
NAG14545	Cluster 19	13
NAG14608	Cluster 19	13
NAG14709	Cluster 19	13
NAG14754	Cluster 19	13
NAG14823	Cluster 19	13
NAG14827	Cluster 19	13
NAG14850	Cluster 19	13
NAG14903	Cluster 19	13
NAG14958	Cluster 19	13
NAG14975	Cluster 19	13
NAG15067	Cluster 19	13
NAG15144	Cluster 19	13
NAG15222	Cluster 19	13
NAG15248	Cluster 19	13
NAG15274	Cluster 19	13
NAG15323	Cluster 19	13
NAG15369	Cluster 19	13
NAG15375	Cluster 19	13
NAG15400	Cluster 19	13
NAG15430	Cluster 19	13
NAG15436	Cluster 19	13
NAG15440	Cluster 19	13
NAG15599	Cluster 19	13
NAG15694	Cluster 19	13
NAG15705	Cluster 19	13
NAG15710	Cluster 19	13
NAG15770	Cluster 19	13
NAG16073	Cluster 19	13
NAG16085	Cluster 19	13
NAG16113	Cluster 19	13
NAG16119	Cluster 19	13
NAG16174	Cluster 19	13
NAG16237	Cluster 19	13
NAG16244	Cluster 19	13
NAG16264	Cluster 19	13
NAG16266	Cluster 19	13
NAG16276	Cluster 19	13
NAG16297	Cluster 19	13
NAG16308	Cluster 19	13
NAG16318	Cluster 19	13
NAG16324	Cluster 19	13
NAG16441	Cluster 19	13
NAG16456	Cluster 19	13
NAG16528	Cluster 19	13
NAG16564	Cluster 19	13
NAG16627	Cluster 19	13
NAG16692	Cluster 19	13
NAG16770	Cluster 19	13
NAG16859	Cluster 19	13
NAG16901	Cluster 19	13
NAG16957	Cluster 19	13
NAG17018	Cluster 19	13
NAG17058	Cluster 19	13
NAG17059	Cluster 19	13
NAG17077	Cluster 19	13
NAG17082	Cluster 19	13
NAG17088	Cluster 19	13
NAG17098	Cluster 19	13
NAG17104	Cluster 19	13
NAG17162	Cluster 19	13
NAG17169	Cluster 19	13
NAG17210	Cluster 19	13
NAG17232	Cluster 19	13
NAG17243	Cluster 19	13
NAG17333	Cluster 19	13
NAG17406	Cluster 19	13
NAG17435	Cluster 19	13
NAG17498	Cluster 19	13
NAG17532	Cluster 19	13
NAG17541	Cluster 19	13
NAG17614	Cluster 19	13
NAG17626	Cluster 19	13
NAG17637	Cluster 19	13
NAG17648	Cluster 19	13
NAG17686	Cluster 19	13
NAG17704	Cluster 19	13
NAG17708	Cluster 19	13
NAG17713	Cluster 19	13
NAG17814	Cluster 19	13
NAG17824	Cluster 19	13
NAG17856	Cluster 19	13
NAG17858	Cluster 19	13
NAG17963	Cluster 19	13
NAG18012	Cluster 19	13
NAG18035	Cluster 19	13
NAG18036	Cluster 19	13
NAG18067	Cluster 19	13
NAG18210	Cluster 19	13
NAG18229	Cluster 19	13
NAG18342	Cluster 19	13
NAG18389	Cluster 19	13
NAG18428	Cluster 19	13
NAG18452	Cluster 19	13
NAG18500	Cluster 19	13
NAG18509	Cluster 19	13
NAG18568	Cluster 19	13
NAG18610	Cluster 19	13
NAG18675	Cluster 19	13
NAG18803	Cluster 19	13
NAG18835	Cluster 19	13
NAG18871	Cluster 19	13
NAG18897	Cluster 19	13
NAG19008	Cluster 19	13
NAG19036	Cluster 19	13
NAG19071	Cluster 19	13
NAG19094	Cluster 19	13
NAG19110	Cluster 19	13
NAG19145	Cluster 19	13
NAG19196	Cluster 19	13
NAG19361	Cluster 19	13
NAG19393	Cluster 19	13
NAG19433	Cluster 19	13
NAG19462	Cluster 19	13
NAG19515	Cluster 19	13
NAG19536	Cluster 19	13
NAG19537	Cluster 19	13
NAG19587	Cluster 19	13
NAG19608	Cluster 19	13
NAG19627	Cluster 19	13
NAG19675	Cluster 19	13
NAG19679	Cluster 19	13
NAG19691	Cluster 19	13
NAG19707	Cluster 19	13
NAG19849	Cluster 19	13
PHOK0028	Cluster 19	13
PHOM0114	Cluster 19	13
PHOM0150	Cluster 19	13
PHOM0230	Cluster 19	13
PHOM0245	Cluster 19	13
PHOM0262	Cluster 19	13
PHOM0279	Cluster 19	13
PHOM0330	Cluster 19	13
PHOM0336	Cluster 19	13
PHOM0357	Cluster 19	13
0000063170	Cluster 13	14
0000064422	Cluster 13	14
0000065898	Cluster 13	14
0999933489	Cluster 13	14
0999934723	Cluster 13	14
0999934783	Cluster 13	14
0999934947	Cluster 13	14
0999935447	Cluster 13	14
0999935467	Cluster 13	14
0999936075	Cluster 13	14
1000063778	Cluster 13	14
1000064906	Cluster 13	14
1000065520	Cluster 13	14
1999935251	Cluster 13	14
1999935845	Cluster 13	14
1999936413	Cluster 13	14
1999936619	Cluster 13	14
1999936709	Cluster 13	14
1999936729	Cluster 13	14
1999936759	Cluster 13	14
2000064256	Cluster 13	14
2000064320	Cluster 13	14
2000064800	Cluster 13	14
2000065648	Cluster 13	14
2000065698	Cluster 13	14
2999934281	Cluster 13	14
2999935095	Cluster 13	14
2999935529	Cluster 13	14
2999935753	Cluster 13	14
2999936477	Cluster 13	14
3000062912	Cluster 13	14
3000062932	Cluster 13	14
3000064100	Cluster 13	14
3000064110	Cluster 13	14
3000064696	Cluster 13	14
3999934841	Cluster 13	14
3999934861	Cluster 13	14
4000063976	Cluster 13	14
4000064260	Cluster 13	14
4000064290	Cluster 13	14
4000064420	Cluster 13	14
4000064430	Cluster 13	14
4000064516	Cluster 13	14
4000065288	Cluster 13	14
4000065348	Cluster 13	14
4000065878	Cluster 13	14
4999937017	Cluster 13	14
5000063456	Cluster 13	14
5000064032	Cluster 13	14
5000064544	Cluster 13	14
5000064634	Cluster 13	14
5000064680	Cluster 13	14
5000064700	Cluster 13	14
5000065208	Cluster 13	14
5000065598	Cluster 13	14
5999934613	Cluster 13	14
5999935285	Cluster 13	14
5999935909	Cluster 13	14
5999935947	Cluster 13	14
6000064266	Cluster 13	14
6000064296	Cluster 13	14
6999935193	Cluster 13	14
6999935203	Cluster 13	14
6999935253	Cluster 13	14
6999935277	Cluster 13	14
6999935841	Cluster 13	14
6999935851	Cluster 13	14
6999937375	Cluster 13	14
7000063210	Cluster 13	14
7000063786	Cluster 13	14
7999935027	Cluster 13	14
7999935553	Cluster 13	14
8000063330	Cluster 13	14
